#DataThief D:\Flu-HAI-CoP-Curves\references\reference_figs\coudeville_curve.png Wednesday 10-May-2023 4:52:30 PM
27.7757, 0.5751
28.1945, 0.5773
28.2214, 0.5795
28.2482, 0.5817
28.6672, 0.5838
28.6939, 0.5861
29.1129, 0.5883
29.1397, 0.5905
29.5587, 0.5927
29.5854, 0.5949
30.0044, 0.5971
30.0312, 0.5993
30.058, 0.6015
30.4769, 0.6037
30.5037, 0.6059
30.9226, 0.6082
30.9495, 0.6104
31.3684, 0.6126
31.3952, 0.6148
31.8142, 0.617
31.841, 0.6192
31.8677, 0.6214
32.2867, 0.6236
32.3135, 0.6258
32.7325, 0.628
32.7593, 0.6301
33.1782, 0.6324
33.205, 0.6346
33.624, 0.6368
33.6508, 0.639
33.6775, 0.6412
34.0965, 0.6434
34.1233, 0.6456
34.5423, 0.6478
34.9612, 0.65
34.988, 0.6522
35.407, 0.6543
35.4338, 0.6566
35.8527, 0.6589
36.2717, 0.6611
36.2985, 0.6633
36.7175, 0.6655
36.7442, 0.6677
37.1632, 0.6699
37.5822, 0.6721
37.609, 0.6743
38.0279, 0.6764
38.0547, 0.6787
38.4737, 0.6808
38.5005, 0.6831
38.9194, 0.6853
39.3384, 0.6875
39.3652, 0.6897
39.7842, 0.6919
39.8109, 0.6941
40.2299, 0.6963
40.6489, 0.6985
40.6757, 0.7006
41.0946, 0.7029
41.1214, 0.705
41.5404, 0.7074
41.9593, 0.7096
41.9861, 0.7118
42.4051, 0.714
42.8241, 0.7162
43.2429, 0.7184
43.662, 0.7206
43.6888, 0.7227
44.1078, 0.725
44.5267, 0.7271
44.9457, 0.7294
45.3647, 0.7316
45.7835, 0.7338
46.2026, 0.736
46.2294, 0.7382
46.6484, 0.7404
47.0673, 0.7426
47.4863, 0.7448
47.9053, 0.7469
48.3243, 0.7492
48.7431, 0.7515
48.77, 0.7537
49.189, 0.7559
49.608, 0.7581
50.0269, 0.7603
50.4459, 0.7625
50.8649, 0.7647
51.2838, 0.7669
51.7027, 0.7691
51.7296, 0.7713
52.1486, 0.7734
52.5675, 0.7757
52.9597, 0.7757
53.3519, 0.7757
53.3787, 0.7779
53.7709, 0.7779
53.7976, 0.7801
54.1899, 0.7801
54.2166, 0.7823
54.6088, 0.7823
55.001, 0.7823
55.3932, 0.7823
55.7854, 0.7823
56.2044, 0.7846
